word,DELMET,wordcat,context,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
Services,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0,Services,0
Ltd,0,AJ,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0
the,0,AT,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
security,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0,security,0
firm,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0,firm,0
selected,1,V,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,1,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0,selected,0
by,0,PR,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0,by,0
the,0,AT,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
Home+Office,0,N + N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,Home,1,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0,Home,0,Home+Office,0,Home+Office,0,Home+Office,0,Home+Office,0
to,0,TO,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
manage,1,V,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,1,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0,manage,0
The,0,AT,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0
Wolds,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0
in,1,PR,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,1,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0
a,0,AT,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
Â£5,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0,ÃÂ£5,0
million-a-year,0,AJ,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0
contract,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0,contract,0
likes,1,V,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,1,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0,likes,0
to,0,TO,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
think,1,V,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,1,think,0,think,0,think,0,think,1,think,1,think,0,think,0,think,1,think,0,think,0,think,0,think,0,think,1,think,0,think,0,think,0,think,1,think,0,think,0,think,1,think,1,think,0,think,0,think,0,think,0
of,0,PR,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
its,0,DP,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0,its,0
prisoners,2,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,2,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0
as,0,PR,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0
customers,0,N,Group 4 Remand Services Ltd the security firm selected by the Home+Office to manage The Wolds in a Â£5 million-a-year contract likes to think of its prisoners as customers,0,customers,0,customers,1,customers,1,customers,0,customers,0,customers,0,customers,1,customers,0,customers,0,customers,0,customers,1,customers,1,customers,0,customers,1,customers,1,customers,1,customers,1,customers,1,customers,1,customers,0,customers,0,customers,1,customers,0,customers,1,customers,0
Tory,0,AJ,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0
ministers,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0
like,0,PR,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0,like,0
Michael,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0
Heseltine,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0
who,0,PN,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0,who,0
visited,0,V,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0,visited,0
Meadowell,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0
last,0,OR,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0,last,0
November,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0,November,0
say,0,V,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0,say,0
the,0,AT,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
cash,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0,cash,0
shortages,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0
are,0,V,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0
due+to,0,PR,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,due,1,due+to,1,due+to,1,due+to,1,due+to,1,due,0,due+to,1,due+to,0,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due+to,1,due,1,due+to,1,due+to,1,due+to,1,due+to,1
council,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0,council,0
profligacy,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0,profligacy,0
and,0,CJ,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0
bad,0,AJ,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0,bad,0
management,0,N,Tory ministers like Michael Heseltine who visited Meadowell last November say the cash shortages are due+to council profligacy and bad management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0,management,0
Under,1,PR,Under pressure from Satra Kirov told singers to choose between the companies,1,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0,Under,0
pressure,1,N,Under pressure from Satra Kirov told singers to choose between the companies,1,pressure,0,pressure,1,pressure,1,pressure,1,pressure,0,pressure,0,pressure,0,pressure,0,pressure,0,pressure,1,pressure,1,pressure,1,pressure,0,pressure,1,pressure,0,pressure,0,pressure,1,pressure,1,pressure,1,pressure,1,pressure,1,pressure,1,pressure,1,pressure,1,pressure,1
