word,DELMET,word_10,label_10,word_5,label_5,word_22,label_22,word_1,label_1,word_21,label_21,,,,,
self-governing,0,self-governing,0,self-governing,0,self-governing,0,self-governing,0,self-governing,0,,,,,
trusts,0,trusts,0,trusts,0,trusts,0,trusts,0,trusts,0,,,,,
by,1,by,0,by,0,by,0,by,0,by,0,,,,,
the,0,the,0,the,0,the,0,the,0,the,0,,,,,
mid-1990s,0,mid-1990s,0,mid-1990s,0,mid-1990s,0,mid-1990s,0,mid-1990s,0,,,,,
As+well+as,0,As+well+as,0,As+well+as,0,As+well+as,0,As+well+as,0,As+well+as,0,,,,,
fighting,1,fighting,0,fighting,0,fighting,0,fighting,0,fighting,0,,,,,
for,0,for,0,for,0,for,0,for,0,for,0,,,,,
more,0,more,0,more,0,more,0,more,0,more,0,,,,,
money,0,money,0,money,0,money,0,money,0,money,0,,,,,
her,0,her,0,her,0,her,0,her,0,her,0,,,,,
task,0,task,0,task,0,task,0,task,0,task,0,,,,,
was,0,was,0,was,0,was,0,was,0,was,0,,,,,
to,0,to,0,to,0,to,0,to,0,to,0,,,,,
ensure,0,ensure,0,ensure,0,ensure,0,ensure,0,ensure,0,,,,,
that,0,that,0,that,0,that,0,that,0,that,0,,,,,
every,0,every,0,every,0,every,0,every,0,every,0,,,,,
last,0,last,0,last,0,last,0,last,0,last,0,,,,,
pound,0,pound,0,pound,0,pound,0,pound,0,pound,0,,,,,
was,0,was,0,was,0,was,0,was,0,was,0,,,,,
spent,0,spent,0,spent,0,spent,0,spent,0,spent,0,,,,,
as,0,as,0,as,0,as,0,as,0,as,0,,,,,
effectively,0,effectively,0,effectively,0,effectively,0,effectively,0,effectively,1,,,,,
as,0,as,0,as,0,as,0,as,0,as,0,,,,,
it,0,it,0,it,0,it,0,it,0,it,0,,,,,
could,0,could,0,could,0,could,0,could,0,could,0,,,,,
be,0,be,0,be,0,be,0,be,0,be,0,,,,,
Letter,0,Letter,0,Letter,0,Letter,0,Letter,0,Letter,0,,,,,
Policy,0,Policy,1,Policy,1,Policy,0,Policy,0,Policy,1,,,,,
and,0,and,1,and,0,and,0,and,0,and,0,,,,,
politics,0,politics,1,politics,0,politics,1,politics,0,politics,1,,,,,
at,1,at,1,at,0,at,0,at,0,at,0,,,,,
the,0,the,1,the,0,the,0,the,0,the,0,,,,,
Labour+Party,0,Labour+Party,0,Labour+Party,0,Labour+Party,0,Labour+Party,0,Labour+Party,0,,,,,
Conference,0,Conference,0,Conference,0,Conference,0,Conference,0,Conference,0,,,,,
Letter,0,A,0,A,0,A,0,A,0,A,0,,,,,
Policy,0,letter,0,letter,0,letter,0,letter,1,letter,0,,,,,
and,0,dropped,0,dropped,0,dropped,0,dropped,0,dropped,0,,,,,
politics,0,through,1,through,0,through,0,through,0,through,0,,,,,
at,1,the,1,the,0,the,0,the,0,the,0,,,,,
the,0,post,0,post,0,post,0,post,0,post,0,,,,,
Labour+Party,0,from,1,from,0,from,0,from,0,from,0,,,,,
Conference,0,the,1,the,0,the,0,the,0,the,0,,,,,
Letter,0,President,0,President,0,President,0,President,0,President,0,,,,,
Policy,0,of,1,of,0,of,0,of,0,of,0,,,,,
and,0,the,1,the,0,the,0,the,0,the,0,,,,,
politics,0,Socialist,0,Socialist,0,Socialist,0,Socialist,0,Socialist,0,,,,,
at,1,Republic,0,Republic,0,Republic,0,Republic,0,Republic,0,,,,,
the,0,of,1,of,0,of,0,of,0,of,0,,,,,
Labour+Party,0,Montenegro,0,Montenegro,0,Montenegro,0,Montenegro,0,Montenegro,0,,,,,
Conference,0,inviting,0,inviting,0,inviting,0,inviting,0,inviting,0,,,,,
Letter,0,me,0,me,0,me,0,me,0,me,0,,,,,
Policy,0,to,1,to,0,to,0,to,0,to,0,,,,,
and,0,the,1,the,0,the,0,the,0,the,0,,,,,
politics,0,funeral,0,funeral,0,funeral,0,funeral,0,funeral,0,,,,,
at,1,said,0,said,0,said,0,said,0,said,0,,,,,
the,0,John,0,John,0,John,0,John,0,John,0,,,,,
Labour+Party,0,Kennedy,0,Kennedy,0,Kennedy,0,Kennedy,0,Kennedy,0,,,,,
Conference,0,a,0,a,0,a,0,a,0,a,0,,,,,
A,0,Conservative+Party,0,Conservative+Party,0,Conservative+Party,0,Conservative+Party,0,Conservative+Party,0,,,,,
letter,0,member,0,member,0,member,0,member,0,member,0,,,,,
dropped,0,who,0,who,0,who,0,who,0,who,0,,,,,
through,1,lives,0,lives,0,lives,0,lives,0,lives,0,,,,,
the,0,in,0,in,0,in,0,in,0,in,0,,,,,
post,0,Barking,0,Barking,0,Barking,0,Barking,0,Barking,0,,,,,
from,0,and,1,and,0,and,0,and,0,and,0,,,,,
the,0,is,1,is,0,is,0,is,0,is,0,,,,,
President,0,a,0,a,0,a,0,a,0,a,0,,,,,
of,0,distant,0,distant,0,distant,0,distant,0,distant,0,,,,,
the,0,relative,0,relative,0,relative,0,relative,0,relative,0,,,,,
Socialist,0,of,1,of,0,of,0,of,0,of,0,,,,,
Republic,0,Nicholas,0,Nicholas,0,Nicholas,0,Nicholas,0,Nicholas,0,,,,,
of,0,Another,0,Another,0,Another,0,Another,0,Another,0,,,,,
Montenegro,0,response,0,response,0,response,0,response,0,response,0,,,,,
inviting,0,to,1,to,0,to,0,to,0,to,0,,,,,
me,0,a,0,a,0,a,0,a,0,a,0,,,,,
to,0,visual,0,visual,0,visual,0,visual,0,visual,0,,,,,
the,0,stimulus,0,stimulus,0,stimulus,0,stimulus,0,stimulus,0,,,,,
funeral,0,was,0,was,0,was,0,was,0,was,0,,,,,
said,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,,,,,
John,0,series,0,series,0,series,0,series,0,series,0,,,,,
Kennedy,0,of,1,of,0,of,0,of,0,of,0,,,,,
a,0,musical,0,musical,0,musical,0,musical,0,musical,0,,,,,
Conservative+Party,0,portraits,0,portraits,0,portraits,1,portraits,0,portraits,1,,,,,
member,1,of,1,of,0,of,0,of,0,of,0,,,,,
who,0,people,0,people,0,people,0,people,0,people,0,,,,,
lives,0,such+as,1,such+as,0,such+as,0,such+as,0,such+as,0,,,,,
in,0,Picasso,0,Picasso,0,Picasso,0,Picasso,0,Picasso,0,,,,,
Barking,0,and,1,and,0,and,0,and,0,and,0,,,,,
and,0,Aaron,0,Aaron,0,Aaron,0,Aaron,0,Aaron,0,,,,,
is,0,Copland,0,Copland,0,Copland,0,Copland,0,Copland,0,,,,,
a,0,But,0,But,0,But,0,But,0,But,0,,,,,
distant,1,the,1,the,0,the,0,the,0,the,0,,,,,
relative,0,villages,0,villages,0,villages,0,villages,0,villages,0,,,,,
of,0,are,1,are,0,are,0,are,0,are,0,,,,,
Nicholas,0,dying,0,dying,1,dying,1,dying,1,dying,1,,,,,
Another,0,becoming,0,becoming,1,becoming,0,becoming,0,becoming,0,,,,,
response,1,suburbs,0,suburbs,0,suburbs,0,suburbs,0,suburbs,0,,,,,
to,1,or,1,or,0,or,0,or,0,or,0,,,,,
a,0,dormitories,0,dormitories,0,dormitories,0,dormitories,0,dormitories,1,,,,,
visual,0,where,0,where,0,where,0,where,0,where,0,,,,,
stimulus,0,few,0,few,0,few,0,few,0,few,0,,,,,
was,0,people,0,people,0,people,0,people,0,people,0,,,,,
Thomson,0,work,0,work,0,work,0,work,0,work,0,,,,,
series,0,but,1,but,0,but,0,but,0,but,0,,,,,
of,0,many,0,many,0,many,0,many,0,many,0,,,,,
musical,0,sleep,0,sleep,0,sleep,0,sleep,0,sleep,0,,,,,
portraits,2,It,0,It,0,It,0,It,0,It,0,,,,,
of,0,takes,0,takes,0,takes,0,takes,0,takes,0,,,,,
people,0,all,0,all,0,all,0,all,0,all,0,,,,,
such+as,0,sorts,0,sorts,0,sorts,0,sorts,0,sorts,1,,,,,
Picasso,0,The,0,The,0,The,0,The,0,The,0,,,,,
and,0,phrase,0,phrase,0,phrase,0,phrase,0,phrase,0,,,,,
Aaron,0,universal,0,universal,0,universal,0,universal,0,universal,0,,,,,
Copland,0,primacy,0,primacy,0,primacy,0,primacy,0,primacy,0,,,,,
But,0,has,0,has,0,has,0,has,0,has,0,,,,,
the,0,a,0,a,0,a,0,a,0,a,0,,,,,
villages,0,spiritual,0,spiritual,0,spiritual,0,spiritual,0,spiritual,0,,,,,
are,0,meaning,0,meaning,0,meaning,0,meaning,0,meaning,0,,,,,
dying,1,In,0,In,0,In,0,In,0,In,0,,,,,
becoming,0,Liverpool,0,Liverpool,0,Liverpool,0,Liverpool,0,Liverpool,0,,,,,
suburbs,0,a,0,a,0,a,0,a,0,a,0,,,,,
or,0,dockers,0,dockers,0,dockers,0,dockers,0,dockers,0,,,,,
dormitories,2,spokesman,0,spokesman,0,spokesman,0,spokesman,0,spokesman,0,,,,,
where,0,with,1,with,0,with,0,with,0,with,0,,,,,
few,0,the,1,the,0,the,0,the,0,the,0,,,,,
people,0,Transport,0,Transport,0,Transport,0,Transport,0,Transport,0,,,,,
work,0,and,1,and,0,and,0,and,0,and,0,,,,,
but,0,General,0,General,0,General,0,General,0,General,0,,,,,
many,0,Workers,0,Workers,0,Workers,0,Workers,0,Workers,0,,,,,
sleep,0,Union,0,Union,0,Union,0,Union,0,Union,0,,,,,
It,0,admitted,0,admitted,0,admitted,0,admitted,0,admitted,0,,,,,
takes,1,Drivers,0,Drivers,0,Drivers,0,Drivers,0,Drivers,0,,,,,
all,0,are,1,are,0,are,0,are,0,are,0,,,,,
sorts,0,n't,0,n't,0,n't,0,n't,0,n't,0,,,,,
The,0,happy,0,happy,0,happy,0,happy,0,happy,0,,,,,
phrase,0,handling,0,handling,0,handling,0,handling,0,handling,1,,,,,
universal,0,some,0,some,0,some,0,some,0,some,0,,,,,
primacy,0,of,1,of,0,of,0,of,0,of,0,,,,,
has,1,these,0,these,0,these,0,these,0,these,0,,,,,
a,0,commodities,0,commodities,0,commodities,0,commodities,0,commodities,0,,,,,
spiritual,0,but,1,but,0,but,0,but,0,but,0,,,,,
meaning,0,at+least,1,at+least,0,at+least,0,at+least,0,at+least,0,,,,,
In,0,a,0,a,0,a,0,a,0,a,0,,,,,
Liverpool,0,lorry-driver,0,lorry-driver,0,lorry-driver,0,lorry-driver,0,lorry-driver,0,,,,,
a,0,has,0,has,0,has,0,has,0,has,0,,,,,
dockers,0,more,0,more,0,more,0,more,0,more,0,,,,,
spokesman,0,idea,0,idea,0,idea,0,idea,0,idea,0,,,,,
with,1,of,1,of,0,of,0,of,0,of,0,,,,,
the,0,what,0,what,0,what,0,what,0,what,0,,,,,
Transport,0,he,0,he,0,he,0,he,0,he,0,,,,,
and,0,is,1,is,0,is,0,is,0,is,0,,,,,
General,0,handling,0,handling,0,handling,0,handling,0,handling,1,,,,,
Workers,0,than,1,than,0,than,0,than,0,than,0,,,,,
Union,0,a,0,a,0,a,0,a,0,a,0,,,,,
admitted,1,docker,0,docker,0,docker,0,docker,0,docker,0,,,,,
Drivers,0,who,0,who,0,who,0,who,0,who,0,,,,,
are,0,could,0,could,0,could,0,could,0,could,0,,,,,
n't,0,have,0,have,0,have,0,have,0,have,0,,,,,
happy,0,a,0,a,0,a,0,a,0,a,0,,,,,
handling,0,consignment,0,consignment,0,consignment,0,consignment,0,consignment,0,,,,,
some,0,and,1,and,0,and,0,and,0,and,0,,,,,
of,0,just,0,just,0,just,0,just,0,just,0,,,,,
these,1,not,0,not,0,not,0,not,0,not,0,,,,,
commodities,0,know,0,know,0,know,0,know,0,know,0,,,,,
but,0,what,0,what,0,what,0,what,0,what,0,,,,,
at+least,0,it,0,it,0,it,0,it,0,it,0,,,,,
a,0,is,0,is,0,is,0,is,0,is,0,,,,,
lorry-driver,0,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0,,,,,
has,1,Slevin,0,Slevin,0,Slevin,0,Slevin,0,Slevin,0,,,,,
more,0,agreed,0,agreed,0,agreed,0,agreed,0,agreed,0,,,,,
idea,0,that,0,that,0,that,0,that,0,that,0,,,,,
of,0,this,0,this,0,this,0,this,0,this,0,,,,,
what,0,is,1,is,0,is,0,is,0,is,0,,,,,
he,0,often,0,often,0,often,0,often,0,often,0,,,,,
is,0,beneficial,0,beneficial,0,beneficial,0,beneficial,0,beneficial,0,,,,,
handling,0,but,1,but,0,but,0,but,0,but,0,,,,,
than,0,is,1,is,0,is,0,is,0,is,0,,,,,
a,0,concerned,0,concerned,0,concerned,0,concerned,0,concerned,0,,,,,
docker,0,about,0,about,0,about,0,about,0,about,0,,,,,
who,0,other,0,other,0,other,0,other,0,other,0,,,,,
could,0,aspects,0,aspects,0,aspects,0,aspects,0,aspects,1,,,,,
have,0,of,1,of,0,of,0,of,0,of,0,,,,,
a,0,such,0,such,0,such,0,such,0,such,0,,,,,
consignment,0,therapies,0,therapies,0,therapies,0,therapies,0,therapies,0,,,,,
and,0,By,0,By,0,By,0,By,0,By,0,,,,,
just,0,STEPHEN,0,STEPHEN,0,STEPHEN,0,STEPHEN,0,STEPHEN,0,,,,,
not,0,GOLD,0,GOLD,0,GOLD,0,GOLD,0,GOLD,0,,,,,
know,0,If,0,If,0,If,0,If,0,If,0,,,,,
what,0,Dedham,0,Dedham,0,Dedham,0,Dedham,0,Dedham,0,,,,,
it,0,Hall,0,Hall,0,Hall,0,Hall,0,Hall,0,,,,,
is,0,is,1,is,0,is,0,is,0,is,0,,,,,
Dr,0,fully,0,fully,0,fully,0,fully,0,fully,0,,,,,
Slevin,0,booked,0,booked,0,booked,0,booked,0,booked,0,,,,,
agreed,0,and,1,and,0,and,0,and,0,and,0,,,,,
that,0,it,0,it,0,it,0,it,0,it,0,,,,,
this,1,may,0,may,0,may,0,may,0,may,0,,,,,
is,0,well,0,well,0,well,0,well,0,well,0,,,,,
often,0,be,0,be,0,be,0,be,0,be,0,,,,,
beneficial,0,try,0,try,0,try,0,try,0,try,0,,,,,
but,0,the,1,the,0,the,0,the,0,the,0,,,,,
is,0,best,0,best,0,best,0,best,0,best,0,,,,,
concerned,0,bed-and-breakfast,0,bed-and-breakfast,0,bed-and-breakfast,0,bed-and-breakfast,0,bed-and-breakfast,0,,,,,
about,1,we,0,we,0,we,0,we,0,we,0,,,,,
other,0,have,0,have,0,have,0,have,0,have,0,,,,,
aspects,0,ever,0,ever,0,ever,0,ever,0,ever,0,,,,,
of,0,found,0,found,0,found,0,found,0,found,0,,,,,
such,0,just,0,just,0,just,0,just,0,just,0,,,,,
therapies,0,a,0,a,0,a,0,a,0,a,0,,,,,
By,0,few,0,few,0,few,0,few,0,few,0,,,,,
STEPHEN,0,miles,0,miles,0,miles,0,miles,0,miles,0,,,,,
GOLD,0,away,0,away,0,away,0,away,0,away,0,,,,,
If,0,at,1,at,0,at,0,at,0,at,0,,,,,
Dedham,0,the,1,the,0,the,0,the,0,the,0,,,,,
Hall,0,Old,0,Old,0,Old,0,Old,0,Old,0,,,,,
is,0,Vicarage,0,Vicarage,0,Vicarage,0,Vicarage,0,Vicarage,0,,,,,
fully,0,Higham,0,Higham,0,Higham,0,Higham,0,Higham,0,,,,,
booked,0,near,0,near,0,near,0,near,0,near,0,,,,,
and,0,Colchester,0,Colchester,0,Colchester,0,Colchester,0,Colchester,0,,,,,
it,0,The,0,The,0,The,0,The,0,The,0,,,,,
may,0,loveliest,0,loveliest,0,loveliest,0,loveliest,0,loveliest,0,,,,,
well,0,to,1,to,0,to,0,to,0,to,0,,,,,
be,0,my,0,my,0,my,0,my,0,my,0,,,,,
try,0,mind,1,mind,0,mind,0,mind,0,mind,0,,,,,
the,0,is,1,is,0,is,0,is,0,is,0,,,,,
best,0,Melford,0,Melford,0,Melford,0,Melford,0,Melford,0,,,,,
bed-and-breakfast,0,Hall,0,Hall,0,Hall,0,Hall,0,Hall,0,,,,,
we,0,whose,0,whose,0,whose,0,whose,0,whose,0,,,,,
have,0,charming,0,charming,0,charming,0,charming,0,charming,0,,,,,
ever,0,octagonal,0,octagonal,0,octagonal,0,octagonal,0,octagonal,0,,,,,
found,0,Jacobean,0,Jacobean,0,Jacobean,0,Jacobean,0,Jacobean,0,,,,,
just,0,gatehouse,0,gatehouse,0,gatehouse,0,gatehouse,0,gatehouse,0,,,,,
a,0,is,1,is,0,is,0,is,0,is,0,,,,,
few,0,reached,0,reached,0,reached,0,reached,0,reached,0,,,,,
miles,0,along,0,along,0,along,0,along,0,along,0,,,,,
away,0,an,0,an,0,an,0,an,0,an,0,,,,,
at,0,avenue,0,avenue,0,avenue,0,avenue,0,avenue,0,,,,,
the,0,of,1,of,0,of,0,of,0,of,0,,,,,
Old,0,clipped,0,clipped,0,clipped,0,clipped,0,clipped,0,,,,,
Vicarage,0,yew,0,yew,0,yew,0,yew,0,yew,0,,,,,
Higham,0,trees,0,trees,0,trees,0,trees,0,trees,0,,,,,
near,0,and,1,and,0,and,0,and,0,and,0,,,,,
Colchester,0,with,1,with,0,with,0,with,0,with,0,,,,,
The,0,its,0,its,0,its,0,its,0,its,0,,,,,
loveliest,0,high,0,high,0,high,0,high,0,high,0,,,,,
to,1,windows,0,windows,0,windows,0,windows,0,windows,0,,,,,
my,0,flooding,0,flooding,0,flooding,1,flooding,1,flooding,1,,,,,
mind,0,the,1,the,0,the,0,the,0,the,0,,,,,
is,0,octagon,0,octagon,0,octagon,0,octagon,0,octagon,0,,,,,
Melford,0,with,1,with,0,with,0,with,0,with,0,,,,,
Hall,0,light,0,light,0,light,0,light,0,light,0,,,,,
whose,0,is,1,is,0,is,0,is,0,is,0,,,,,
charming,0,my,0,my,0,my,0,my,0,my,0,,,,,
octagonal,0,fantasy,0,fantasy,0,fantasy,1,fantasy,0,fantasy,1,,,,,
Jacobean,0,of,1,of,0,of,0,of,0,of,0,,,,,
gatehouse,0,the,1,the,0,the,0,the,0,the,0,,,,,
is,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,,,,,
reached,0,study,0,study,0,study,0,study,0,study,0,,,,,
along,0,And,1,And,0,And,0,And,0,And,0,,,,,
an,0,they,0,they,0,they,0,they,0,they,0,,,,,
avenue,0,told,0,told,0,told,0,told,0,told,0,,,,,
of,0,it,0,it,0,it,0,it,0,it,0,,,,,
clipped,0,without,0,without,0,without,0,without,0,without,0,,,,,
yew,0,on-screen,0,on-screen,0,on-screen,0,on-screen,0,on-screen,0,,,,,
trees,0,questioning,0,questioning,0,questioning,0,questioning,0,questioning,0,,,,,
and,0,though,1,though,0,though,0,though,0,though,0,,,,,
with,0,the,1,the,0,the,0,the,0,the,0,,,,,
its,0,programme,0,programme,0,programme,0,programme,0,programme,0,,,,,
high,0,is,1,is,0,is,0,is,0,is,0,,,,,
windows,0,skilfully,0,skilfully,0,skilfully,0,skilfully,0,skilfully,0,,,,,
flooding,1,structured,0,structured,0,structured,0,structured,0,structured,1,,,,,
the,0,to,1,to,0,to,0,to,0,to,0,,,,,
octagon,0,give,0,give,0,give,0,give,0,give,0,,,,,
with,1,it,0,it,0,it,0,it,0,it,0,,,,,
light,0,a,0,a,0,a,0,a,0,a,0,,,,,
is,0,coherence,0,coherence,0,coherence,0,coherence,0,coherence,1,,,,,
my,0,it,0,it,0,it,0,it,0,it,0,,,,,
fantasy,0,might,0,might,0,might,0,might,0,might,0,,,,,
of,0,have,0,have,0,have,0,have,0,have,0,,,,,
the,0,lacked,0,lacked,0,lacked,0,lacked,0,lacked,0,,,,,
ideal,0,From,0,From,0,From,0,From,0,From,0,,,,,
study,0,the,1,the,0,the,0,the,0,the,0,,,,,
And,0,resulting,0,resulting,0,resulting,0,resulting,0,resulting,0,,,,,
they,0,corner,0,corner,0,corner,0,corner,0,corner,0,,,,,
told,0,Rhodes,0,Rhodes,0,Rhodes,0,Rhodes,0,Rhodes,0,,,,,
it,0,made,0,made,0,made,0,made,0,made,0,,,,,
without,1,another,0,another,0,another,0,another,0,another,0,,,,,
on-screen,0,fine,0,fine,0,fine,0,fine,0,fine,0,,,,,
questioning,0,save,0,save,0,save,0,save,0,save,0,,,,,
though,0,hurtling,0,hurtling,0,hurtling,0,hurtling,0,hurtling,1,,,,,
the,0,to,1,to,0,to,0,to,0,to,0,,,,,
programme,0,his,0,his,0,his,0,his,0,his,0,,,,,
is,0,right,1,right,0,right,0,right,0,right,0,,,,,
skilfully,0,to,1,to,0,to,0,to,0,to,0,,,,,
structured,0,deflect,0,deflect,0,deflect,0,deflect,0,deflect,0,,,,,
to,0,away,0,away,0,away,0,away,0,away,0,,,,,
give,1,Dixon,0,Dixon,0,Dixon,0,Dixon,0,Dixon,0,,,,,
it,0,rising,0,rising,0,rising,0,rising,0,rising,0,,,,,
a,0,shot,0,shot,0,shot,0,shot,0,shot,0,,,,,
coherence,0,We,0,We,0,We,0,We,0,We,0,,,,,
it,0,trained,0,trained,0,trained,0,trained,0,trained,0,,,,,
might,0,on,1,on,0,on,0,on,0,on,0,,,,,
have,0,an,0,an,0,an,0,an,0,an,0,,,,,
lacked,0,artificial,0,artificial,0,artificial,0,artificial,0,artificial,1,,,,,
From,1,pitch,0,pitch,0,pitch,0,pitch,0,pitch,0,,,,,
the,0,for,0,for,0,for,0,for,0,for,0,,,,,
resulting,0,two,0,two,0,two,0,two,0,two,0,,,,,
corner,0,days,0,days,0,days,0,days,0,days,0,,,,,
Rhodes,0,this,0,this,0,this,0,this,0,this,0,,,,,
made,1,week,0,week,0,week,0,week,0,week,0,,,,,
another,0,and,1,and,0,and,0,and,0,and,0,,,,,
fine,1,we,0,we,0,we,0,we,0,we,0,,,,,
save,0,should,0,should,0,should,0,should,0,should,0,,,,,
hurtling,0,have,0,have,0,have,0,have,0,have,0,,,,,
to,0,done,0,done,0,done,0,done,0,done,0,,,,,
his,0,a+lot,1,a+lot,0,a+lot,0,a+lot,0,a+lot,0,,,,,
right,0,better,0,better,0,better,0,better,0,better,0,,,,,
to,0,The,0,The,0,The,0,The,0,The,0,,,,,
deflect,0,user,0,user,0,user,0,user,0,user,0,,,,,
away,0,tells,0,tells,0,tells,0,tells,0,tells,0,,,,,
Dixon,0,the,1,the,0,the,0,the,0,the,0,,,,,
rising,1,analyst,0,analyst,0,analyst,0,analyst,0,analyst,0,,,,,
shot,1,what,0,what,0,what,0,what,0,what,0,,,,,
We,0,the,1,the,0,the,0,the,0,the,0,,,,,
trained,0,problems,0,problems,0,problems,0,problems,0,problems,0,,,,,
on,0,are,1,are,0,are,0,are,0,are,0,,,,,
an,0,and,1,and,0,and,0,and,0,and,0,,,,,
artificial,0,the,1,the,0,the,0,the,0,the,0,,,,,
pitch,0,analyst,0,analyst,0,analyst,0,analyst,0,analyst,0,,,,,
for,0,decides,0,decides,0,decides,0,decides,0,decides,0,,,,,
two,0,at+least,1,at+least,0,at+least,0,at+least,0,at+least,0,,,,,
days,0,in,0,in,0,in,0,in,0,in,0,,,,,
this,1,broad,0,broad,0,broad,0,broad,0,broad,1,,,,,
week,0,terms,0,terms,0,terms,0,terms,0,terms,0,,,,,
and,0,what,0,what,0,what,0,what,0,what,0,,,,,
we,0,the,1,the,0,the,0,the,0,the,0,,,,,
should,0,user,0,user,0,user,0,user,0,user,0,,,,,
have,0,requires,0,requires,0,requires,0,requires,0,requires,0,,,,,
done,0,Second,0,Second,0,Second,0,Second,0,Second,0,,,,,
a+lot,0,it,0,it,0,it,0,it,0,it,0,,,,,
better,0,would,0,would,0,would,0,would,0,would,0,,,,,
The,0,consolidate,0,consolidate,0,consolidate,0,consolidate,0,consolidate,1,,,,,
user,0,the,1,the,0,the,0,the,0,the,0,,,,,
tells,0,image,1,image,1,image,1,image,0,image,1,,,,,
the,0,and,1,and,0,and,0,and,0,and,0,,,,,
analyst,0,essence,1,essence,1,essence,1,essence,1,essence,1,,,,,
what,0,of,1,of,0,of,0,of,0,of,0,,,,,
the,0,the,1,the,0,the,0,the,0,the,0,,,,,
problems,0,Intifada,0,Intifada,0,Intifada,0,Intifada,0,Intifada,0,,,,,
are,0,as,1,as,0,as,0,as,0,as,0,,,,,
and,0,a,0,a,0,a,0,a,0,a,0,,,,,
the,0,constructive,0,constructive,0,constructive,0,constructive,0,constructive,1,,,,,
analyst,0,not,0,not,0,not,0,not,0,not,0,,,,,
decides,0,a,0,a,0,a,0,a,0,a,0,,,,,
at+least,0,destructive,0,destructive,0,destructive,0,destructive,0,destructive,0,,,,,
in,1,force,0,force,0,force,0,force,0,force,0,,,,,
broad,1,Entire,0,Entire,0,Entire,0,Entire,0,Entire,0,,,,,
terms,0,departments,0,departments,0,departments,0,departments,0,departments,0,,,,,
what,0,can,0,can,0,can,0,can,0,can,0,,,,,
the,0,be,0,be,0,be,0,be,0,be,0,,,,,
user,0,set+up,1,set+up,0,set+up,0,set+up,0,set+up,0,,,,,
requires,0,in,0,in,0,in,0,in,0,in,0,,,,,
Second,0,health,0,health,0,health,0,health,0,health,0,,,,,
it,0,foreign,0,foreign,0,foreign,0,foreign,0,foreign,0,,,,,
would,0,affairs,0,affairs,0,affairs,0,affairs,0,affairs,0,,,,,
consolidate,1,agriculture,0,agriculture,0,agriculture,0,agriculture,0,agriculture,0,,,,,
the,0,trade,0,trade,0,trade,0,trade,0,trade,0,,,,,
image,1,finance,0,finance,0,finance,0,finance,0,finance,0,,,,,
and,0,education,0,education,0,education,0,education,0,education,0,,,,,
essence,1,justice,0,justice,0,justice,0,justice,0,justice,0,,,,,
of,1,religion,0,religion,0,religion,0,religion,0,religion,0,,,,,
the,0,information,0,information,0,information,0,information,0,information,0,,,,,
Intifada,0,and,1,and,0,and,0,and,0,and,0,,,,,
as,0,social,0,social,0,social,0,social,0,social,0,,,,,
a,0,welfare,0,welfare,0,welfare,0,welfare,0,welfare,0,,,,,
constructive,0,Wriggling,0,Wriggling,0,Wriggling,1,Wriggling,0,Wriggling,1,,,,,
not,0,across,0,across,0,across,0,across,0,across,0,,,,,
a,0,country,0,country,0,country,0,country,0,country,0,,,,,
destructive,0,on,1,on,0,on,0,on,0,on,0,,,,,
force,1,the,1,the,0,the,0,the,0,the,0,,,,,
Entire,0,D216,0,D216,0,D216,0,D216,0,D216,0,,,,,
departments,0,to,1,to,0,to,0,to,0,to,0,,,,,
can,0,Port-d'Envaux,0,Port-d'Envaux,0,Port-d'Envaux,0,Port-d'Envaux,0,Port-d'Envaux,0,,,,,
be,0,you,0,you,0,you,0,you,0,you,0,,,,,
set+up,1,come,0,come,0,come,0,come,0,come,0,,,,,
in,1,to,1,to,0,to,0,to,0,to,0,,,,,
health,0,two,0,two,0,two,0,two,0,two,0,,,,,
foreign,0,more,0,more,0,more,0,more,0,more,0,,,,,
affairs,0,chateaux,0,chateaux,0,chateaux,0,chateaux,0,chateaux,0,,,,,
agriculture,0,18th-century,0,18th-century,0,18th-century,0,18th-century,0,18th-century,0,,,,,
trade,0,Panloy,0,Panloy,0,Panloy,0,Panloy,0,Panloy,0,,,,,
finance,0,flaking,0,flaking,0,flaking,1,flaking,0,flaking,1,,,,,
education,0,romantically,0,romantically,0,romantically,0,romantically,1,romantically,1,,,,,
justice,0,away,0,away,0,away,0,away,0,away,0,,,,,
religion,0,on,1,on,0,on,0,on,0,on,0,,,,,
information,0,its,0,its,0,its,0,its,0,its,0,,,,,
and,0,hillock,0,hillock,0,hillock,0,hillock,0,hillock,0,,,,,
social,0,overlooking,0,overlooking,0,overlooking,0,overlooking,0,overlooking,0,,,,,
welfare,0,a,0,a,0,a,0,a,0,a,0,,,,,
Wriggling,2,bend,0,bend,0,bend,0,bend,0,bend,0,,,,,
across,0,in,0,in,0,in,0,in,0,in,0,,,,,
country,0,the,1,the,0,the,0,the,0,the,0,,,,,
on,0,Charente,0,Charente,0,Charente,0,Charente,0,Charente,0,,,,,
the,0,and,1,and,0,and,0,and,0,and,0,,,,,
D216,0,almost,0,almost,0,almost,0,almost,0,almost,0,,,,,
to,0,next,0,next,0,next,0,next,0,next,0,,,,,
