word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
Policy,0,N,letter,0,letter,0,booked,0,dropped,0,drafting,0
and,0,CJ,dropped,0,dropped,0,and,0,through,0,China,0
politics,0,N,through,0,through,0,it,0,the,0,post-1997,0
at,1,PR,the,0,the,0,may,0,post,0,Basic,0
the,0,AT,post,0,post,0,well,0,from,0,Law,0
Labour+Party,0,AJ + N,from,0,from,0,be,0,the,0,Leinster,0
Conference,0,N,the,0,the,0,try,0,President,0,face,0
Letter,0,N,President,0,President,0,the,0,of,0,uphill,1
Policy,0,N,of,0,of,0,best,0,the,0,task,0
and,0,CJ,the,0,the,0,bed-and-breakfast,0,Socialist,0,muttering,0
politics,0,N,Socialist,0,Socialist,0,we,0,Republic,0,busy,0
at,1,PR,Republic,0,Republic,0,have,0,of,0,involved,0
the,0,AT,of,0,of,0,ever,0,Montenegro,0,sort,0
Labour+Party,0,AJ + N,Montenegro,0,Montenegro,0,found,0,inviting,0,thing,0
Conference,0,N,inviting,0,inviting,0,just,0,me,0,OVERNIGHT,0
Letter,0,N,me,0,me,0,a,0,to,0,FILE,0
Policy,0,N,to,0,to,0,few,0,the,0,mile,0
and,0,CJ,the,0,the,0,miles,0,funeral,0,shepherd,0
politics,0,N,funeral,0,funeral,0,away,0,said,0,hut,0
at,1,PR,said,0,said,0,at,0,John,0,hillsides,0
the,0,AT,John,0,John,0,the,0,Kennedy,0,ceased,0
Labour+Party,0,AJ + N,Kennedy,0,Kennedy,0,Old,0,a,0,upward,0
Conference,0,N,a,0,a,0,Vicarage,0,Conservative+Party,0,rolling,0
A,0,AT,Conservative+Party,0,Conservative+Party,0,Higham,0,member,0,curved,0
letter,0,N,member,0,member,0,near,0,who,0,together,0
dropped,0,V,who,0,who,0,Colchester,0,lives,0,form,0
through,1,PR,lives,0,lives,0,The,0,in,0,dead-end,1
the,0,AT,in,0,in,0,loveliest,0,Barking,0,valley,0
post,0,N,Barking,0,Barking,0,to,0,and,0,broad-breasted,0
from,0,PR,and,0,and,0,my,0,is,0,slopes,0
the,0,AT,is,0,is,0,mind,0,a,0,miles,0
President,0,N,a,0,a,0,is,0,distant,0,nearest,0
of,0,PR,distant,0,distant,0,Melford,0,relative,0,tarmac,0
the,0,AT,relative,0,relative,0,Hall,0,of,0,road,0
Socialist,0,AJ,of,0,of,0,whose,0,Nicholas,0,hidden,0
Republic,0,N,Nicholas,0,Nicholas,0,charming,0,Another,0,deep,0
of,0,PR,Another,0,Another,0,octagonal,0,response,0,folds,0
Montenegro,0,N,response,0,response,0,Jacobean,0,to,0,moors,0
inviting,0,V,to,0,to,0,gatehouse,0,a,0,better,0
me,0,PN,a,0,a,0,is,0,visual,0,looking,0
to,0,PR,visual,0,visual,0,reached,0,stimulus,0,TV,0
the,0,AT,stimulus,0,stimulus,0,along,0,was,0,Given,1
funeral,0,N,was,0,was,0,an,0,Thomson,0,already,0
said,0,V,Thomson,0,Thomson,0,avenue,0,series,0,appalling,1
John,0,N,series,0,series,0,of,0,of,0,growing,0
Kennedy,0,N,of,0,of,0,clipped,1,musical,0,rate,0
a,0,AT,musical,0,musical,0,yew,0,portraits,0,homelessness,0
Conservative+Party,0,AJ + N,portraits,0,portraits,0,trees,0,of,0,lack,0
member,1,N,of,0,of,0,and,0,people,0,hostel,0
who,0,PN,people,0,people,0,with,0,such+as,0,facilities,0
lives,0,V,such+as,0,such+as,0,its,0,Picasso,0,London,0
in,0,PR,Picasso,0,Picasso,0,high,0,and,0,people,0
Barking,0,N,and,0,and,0,windows,0,Aaron,0,endure,0
and,0,CJ,Aaron,0,Aaron,0,flooding,1,Copland,0,freezing,1
is,0,V,Copland,0,Copland,0,the,0,But,0,nights,0
a,0,AT,But,0,But,0,octagon,0,the,0,coming,0
distant,1,AJ,the,0,the,0,with,0,villages,0,winter,0
relative,0,N,villages,0,villages,0,light,0,are,0,streets,0
of,0,PR,are,0,are,0,is,0,dying,1,perhaps,0
Nicholas,0,N,dying,0,dying,1,my,0,becoming,1,permanent,0
Another,0,DT,becoming,0,becoming,0,fantasy,0,suburbs,0,homelessness,0
response,1,N,suburbs,0,suburbs,0,of,0,or,0,terrible,0
to,1,PR,or,0,or,0,the,0,dormitories,0,see,0
a,0,AT,dormitories,0,dormitories,0,ideal,0,where,0,situation,0
visual,0,AJ,where,0,where,0,study,0,few,0,exploited,0
stimulus,0,N,few,0,few,0,And,0,people,0,joke,0
was,0,V,people,0,people,0,they,0,work,0,advertisement,0
Thomson,0,N,work,0,work,0,told,0,but,0,thing,0
series,0,N,but,0,but,0,it,0,many,0,evenings,0
of,0,PR,many,0,many,0,without,0,sleep,0,drawing+in,0
musical,0,AJ,sleep,0,sleep,0,on-screen,0,It,0,During,0
portraits,2,N,It,0,It,0,questioning,0,takes,0,journey,0
of,0,PR,takes,0,takes,0,though,0,all,0,East,0
people,0,N,all,0,all,0,the,0,sorts,0,German,0
such+as,0,PR,sorts,0,sorts,0,programme,0,The,0,officials,0
Picasso,0,N,The,0,The,0,is,0,phrase,0,enter,0
and,0,CJ,phrase,0,phrase,0,skilfully,0,universal,0,train,0
Aaron,0,N,universal,0,universal,0,structured,1,primacy,0,collect,0
Copland,0,N,primacy,0,primacy,0,to,0,has,0,East,0
But,0,CJ,has,0,has,0,give,0,a,0,German,0
the,0,AT,a,0,a,0,it,0,spiritual,0,passports,0
villages,0,N,spiritual,1,spiritual,0,a,0,meaning,0,Provided,0
are,0,V,meaning,0,meaning,0,coherence,1,In,0,behaviour,0
dying,1,V,In,0,In,0,it,0,Liverpool,0,sportsmanlike,0
becoming,0,V,Liverpool,0,Liverpool,0,might,0,a,0,safe,0
suburbs,0,N,a,0,a,0,have,0,dockers,0,oarsmen,0
or,0,CJ,dockers,0,dockers,0,lacked,0,spokesman,0,found,0
dormitories,2,N,spokesman,0,spokesman,0,From,0,with,0,encouragement,0
where,0,AV,with,0,with,0,the,0,the,0,humour,0
few,0,DT,the,0,the,0,resulting,0,Transport,0,President,0
people,0,N,Transport,0,Transport,0,corner,0,and,0,among,0
work,0,V,and,0,and,0,Rhodes,0,General,0,Plough,0
but,0,CJ,General,0,General,0,made,0,Workers,0,Kenton,0
many,0,DT,Workers,0,Workers,0,another,0,Union,0,Kenton,0
sleep,0,V,Union,0,Union,0,fine,0,admitted,0,Rd,0
It,0,PN,admitted,0,admitted,0,save,0,Drivers,0,Harrow,0
takes,1,V,Drivers,0,Drivers,0,hurtling,0,are,0,907,0
all,0,DT,are,0,are,0,to,0,n't,0,2498,0
sorts,0,N,n't,0,n't,0,his,0,happy,0,9pm,0
The,0,AT,happy,0,happy,0,right,0,handling,0,Â£3,0
phrase,0,N,handling,0,handling,0,to,0,some,0,Losing,0
universal,0,AJ,some,0,some,0,deflect,0,of,0,thing,0
primacy,0,N,of,0,of,0,away,0,these,0,lose,0
has,1,V,these,0,these,0,Dixon,0,commodities,0,spinelessly,1
a,0,AT,commodities,0,commodities,0,rising,0,but,0,Welsh,0
spiritual,0,AJ,but,0,but,0,shot,0,at+least,0,XV,0
meaning,0,N,at+least,0,at+least,0,We,0,a,0,Bridgend,0
In,0,PR,a,0,a,0,trained,0,lorry-driver,0,Saturday,0
Liverpool,0,N,lorry-driver,0,lorry-driver,0,on,0,has,0,add,0
a,0,AT,has,0,has,0,an,0,more,0,insult,0
dockers,0,N,more,0,more,0,artificial,0,idea,0,severely,0
spokesman,0,N,idea,0,idea,0,pitch,0,of,0,injured,1
with,1,PR,of,0,of,0,for,0,what,0,pride,0
the,0,AT,what,0,what,0,two,0,he,0,Others,0
Transport,0,N,he,0,he,0,days,0,is,0,well+informed,0
and,0,CJ,is,0,is,0,this,0,handling,0,hero,0
General,0,AJ,handling,0,handling,0,week,0,than,0,Francis,0
Workers,0,N,than,0,than,0,and,0,a,0,Mayne,0
Union,0,N,a,0,a,0,we,0,docker,0,suffering,0
admitted,1,V,docker,0,docker,0,should,0,who,0,adolescent,0
Drivers,0,N,who,0,who,0,have,0,could,0,emotional,0
are,0,V,could,0,could,0,done,0,have,0,confusion,0
n't,0,XX,have,0,have,0,a+lot,0,a,0,acute,0
happy,0,AJ,a,0,a,0,better,0,consignment,0,self-consciousness,0
handling,0,N,consignment,0,consignment,0,The,0,and,0,So,0
some,0,DT,and,0,and,0,user,0,just,0,of+course,0
of,0,PR,just,0,just,0,tells,0,not,0,alcohol,0
these,1,DT,not,0,not,0,the,0,know,0,From,0
commodities,0,N,know,0,know,0,analyst,0,what,0,MARC,0
but,0,CJ,what,0,what,0,what,0,it,0,CHAMPION,0
at+least,0,AV,it,0,it,0,the,0,is,0,Washington,0
a,0,AT,is,0,is,0,problems,0,Dr,0,So,0
lorry-driver,0,N,Dr,0,Dr,0,are,0,Slevin,0,list,0
has,1,V,Slevin,0,Slevin,0,and,0,agreed,0,necessities,0
more,0,DT,agreed,0,agreed,0,the,0,that,0,securely,0
idea,0,N,that,0,that,0,analyst,0,this,0,written+down,0
of,0,PR,this,0,this,0,decides,0,is,0,ask,0
what,0,DT,is,0,is,0,at+least,0,often,0,second,0
he,0,PN,often,0,often,0,in,0,beneficial,0,question,0
is,0,V,beneficial,0,beneficial,0,broad,1,but,0,How,0
handling,0,V,but,0,but,0,terms,0,is,0,garden,0
than,0,CJ,is,0,is,0,what,0,concerned,0,feel,0
a,0,AT,concerned,0,concerned,0,the,0,about,0,Pub,0
docker,0,N,about,0,about,0,user,0,other,0,landlords,0
who,0,PN,other,0,other,0,requires,0,aspects,0,usually,0
could,0,V,aspects,0,aspects,0,Second,0,of,0,happy,0
have,0,V,of,0,of,0,it,0,such,0,provide,0
a,0,AT,such,0,such,0,would,0,therapies,0,free,0
consignment,0,N,therapies,0,therapies,0,consolidate,1,By,0,accommodation,0
and,0,CJ,By,0,By,0,the,0,STEPHEN,0,Other,0
just,0,AV,STEPHEN,0,STEPHEN,0,image,1,GOLD,0,British,0
not,0,XX,GOLD,0,GOLD,0,and,0,If,0,towns,0
know,0,V,If,0,If,0,essence,1,Dedham,0,Croydon,0
what,0,DT,Dedham,0,Dedham,0,of,0,Hall,0,Southampton,0
it,0,PN,Hall,0,Hall,0,the,0,is,0,among,0
is,0,V,is,0,is,0,Intifada,0,fully,0,considering,0
Dr,0,N,fully,0,fully,0,as,0,booked,0,modern,0
Slevin,0,N,booked,0,booked,0,a,0,and,0,tramways,0
agreed,0,V,and,0,and,0,constructive,0,it,0,There,0
that,0,CJ,it,0,it,0,not,0,may,0,three,0
this,1,DT,may,0,may,0,a,0,well,0,key,0
is,0,V,well,0,well,0,destructive,0,be,0,causes,0
often,0,AV,be,0,be,0,force,0,try,0,shambles,0
beneficial,0,AJ,try,0,try,0,Entire,0,the,0,Mr,0
but,0,CJ,the,0,the,0,departments,0,best,0,Kenneth,0
is,0,V,best,0,best,0,can,0,bed-and-breakfast,0,Clarke,0
concerned,0,AJ,bed-and-breakfast,0,bed-and-breakfast,0,be,0,we,0,failure,0
about,1,PR,we,0,we,0,set+up,0,have,0,separate,0
other,0,AJ,have,0,have,0,in,0,ever,0,emergency,0
aspects,0,N,ever,0,ever,0,health,0,found,0,non-emergency,0
of,0,PR,found,0,found,0,foreign,0,just,0,work,0
such,0,DT,just,0,just,0,affairs,0,a,0,Whitley,0
therapies,0,N,a,0,a,0,agriculture,0,few,0,Council,0
By,0,PR,few,0,few,0,trade,0,miles,0,negotiating,0
STEPHEN,0,N,miles,0,miles,0,finance,0,away,0,machinery,0
GOLD,0,N,away,0,away,0,education,0,at,0,Health,0
If,0,CJ,at,0,at,0,justice,0,the,0,Secretary,0
Dedham,0,N,the,0,the,0,religion,0,Old,0,accused,0
Hall,0,N,Old,0,Old,0,information,0,Vicarage,0,unions,0
is,0,V,Vicarage,0,Vicarage,0,and,0,Higham,0,posturing,0
fully,0,AV,Higham,0,Higham,0,social,0,near,0,pretending,0
booked,0,V,near,0,near,0,welfare,0,Colchester,0,run,0
and,0,CJ,Colchester,0,Colchester,0,Wriggling,0,The,0,999,0
it,0,PN,The,0,The,0,across,0,loveliest,0,service,0
may,0,V,loveliest,0,loveliest,0,country,0,to,0,yesterday,0
well,0,AV,to,0,to,0,on,0,my,0,George,0
be,0,V,my,0,my,0,the,0,mind,0,Graham,0
try,0,V,mind,0,mind,0,D216,0,is,0,amused,0
the,0,AT,is,0,is,0,to,0,Melford,0,He,0
best,0,AJ,Melford,0,Melford,0,Port-d'Envaux,0,Hall,0,awarded,0
bed-and-breakfast,0,N,Hall,0,Hall,0,you,0,whose,0,honorary,0
we,0,PN,whose,0,whose,0,come,0,charming,0,degrees,0
have,0,V,charming,0,charming,0,to,0,octagonal,0,Algiers,0
ever,0,AV,octagonal,0,octagonal,0,two,0,Jacobean,0,Glasgow,0
found,0,V,Jacobean,0,Jacobean,0,more,0,gatehouse,0,Oxford,0
just,0,AV,gatehouse,0,gatehouse,0,chateaux,0,is,0,Its,0
a,0,AT,is,0,is,0,18th-century,0,reached,0,two,0
few,0,DT,reached,0,reached,0,Panloy,0,along,0,main,0
miles,0,N,along,0,along,0,flaking,1,an,0,slogans,0
away,0,AV,an,0,an,0,romantically,0,avenue,0,repeated,0
at,0,PR,avenue,0,avenue,0,away,0,of,0,countless,0
the,0,AT,of,0,of,0,on,0,clipped,0,times,0
Old,0,AJ,clipped,0,clipped,0,its,0,yew,0,directives,0
Vicarage,0,N,yew,0,yew,0,hillock,0,trees,0,issued,0
Higham,0,N,trees,0,trees,0,overlooking,0,and,0,underground,0
near,0,PR,and,0,and,0,a,0,with,0,leadership,0
Colchester,0,N,with,0,with,0,bend,0,its,0,freedom,0
The,0,AT,its,0,its,0,in,0,high,0,independence,0
loveliest,0,AJ,high,0,high,0,the,0,windows,0,Harsh,0
to,1,PR,windows,0,windows,0,Charente,0,flooding,0,measures,0
my,0,DP,flooding,0,flooding,1,and,0,the,0,putting,0
mind,0,N,the,0,the,0,almost,0,octagon,0,entire,0
is,0,V,octagon,0,octagon,0,next,0,with,0,community,0
Melford,0,N,with,0,with,0,door,0,light,0,under,0
Hall,0,N,light,0,light,0,the,0,is,0,absolute,1
whose,0,DT,is,0,is,0,much,0,my,0,curfew,0
charming,0,AJ,my,0,my,0,older,0,fantasy,0,continuous,0
octagonal,0,AJ,fantasy,0,fantasy,0,moated,0,of,0,lengthy,0
Jacobean,0,AJ,of,0,of,0,Crazannes,0,the,0,period,0
gatehouse,0,N,the,0,the,0,half-smothered,0,ideal,0,time,0
is,0,V,ideal,0,ideal,0,in,0,study,0,demolishing,0
reached,0,V,study,0,study,0,amazing,0,And,0,homes,0
along,0,PR,And,0,And,0,flamboyant,0,they,0,uprooting,0
an,0,AT,they,0,they,0,Gothic,0,told,0,olive,0
avenue,0,N,told,0,told,0,carving,0,it,0,citrus,0
of,0,PR,it,0,it,0,The,0,without,0,trees,0
clipped,0,AJ,without,0,without,0,core,1,on-screen,0,physical,0
yew,0,N,on-screen,0,on-screen,0,of,0,questioning,0,intimidation,0
trees,0,N,questioning,0,questioning,0,the,0,though,0,terror,1
and,0,CJ,though,0,though,0,problem,0,the,0,tactics,0
with,0,PR,the,0,the,0,is,0,programme,0,employed,0
its,0,DP,programme,0,programme,0,simple,0,is,0,raiding,0
high,0,AJ,is,0,is,0,the,0,skilfully,0,army,0
windows,0,N,skilfully,0,skilfully,0,National,0,structured,0,units,0
flooding,1,V,structured,0,structured,0,was,0,to,0,shooting,0
the,0,AT,to,0,to,0,invited,0,give,0,killing,0
octagon,0,N,give,0,give,0,to,0,it,0,cutting+off,0
with,1,PR,it,0,it,0,New,0,a,0,water+supplies,0
light,0,N,a,0,a,0,York,0,coherence,0,electricity,0
is,0,V,coherence,0,coherence,0,only,0,it,0,telephone,0
my,0,DP,it,0,it,0,last,0,might,0,links,0
fantasy,0,N,might,0,might,0,November,0,have,0,villages,0
of,0,PR,have,0,have,0,and,0,lacked,0,towns,0
the,0,AT,lacked,0,lacked,0,the,0,From,0,mass,0
ideal,0,AJ,From,0,From,0,Kirov,0,the,0,arrests,0
study,0,N,the,0,the,0,is,0,resulting,0,intimidatory,0
And,0,CJ,resulting,0,resulting,0,planning,0,corner,0,interrogation,0
they,0,PN,corner,0,corner,0,to,0,Rhodes,0,techniques,0
told,0,V,Rhodes,0,Rhodes,0,tour,0,made,0,create,0
it,0,PN,made,0,made,0,this,0,another,0,temporary,0
without,1,PR,another,0,another,0,summer,0,fine,0,lull,0
on-screen,0,AJ,fine,0,fine,0,The,0,save,0,activate,0
questioning,0,N,save,0,save,0,market,0,hurtling,0,eruption,0
though,0,CJ,hurtling,0,hurtling,0,price-earnings,0,to,0,offices,0
the,0,AT,to,0,to,0,multiple,0,his,0,R,0
programme,0,N,his,0,his,0,was,0,right,0,B,0
is,0,V,right,0,right,0,16,0,to,0,Lettings,0
skilfully,0,AV,to,0,to,0,last,0,deflect,0,sale,0
structured,0,V,deflect,0,deflect,0,night,0,away,0,Not,0
to,0,TO,away,0,away,0,but,0,Dixon,0,sign,0
give,1,V,Dixon,0,Dixon,0,it,0,rising,0,spring,0
it,0,PN,rising,0,rising,0,would,0,shot,0,penetrated,0
a,0,AT,shot,0,shot,0,drop,1,We,0,secret,0
coherence,0,N,We,0,We,0,below,0,trained,0,valley,0
it,0,PN,trained,0,trained,0,14,0,on,0,another,0
might,0,V,on,0,on,0,if,0,an,0,month,0
have,0,V,an,0,an,0,that,0,artificial,0,put,0
lacked,0,V,artificial,0,artificial,0,increase,0,pitch,0,right,0
From,1,PR,pitch,0,pitch,0,in,0,for,0,matter,0
the,0,AT,for,0,for,0,earnings,0,two,0,sellotape,1
resulting,0,AJ,two,0,two,0,really,0,days,0,makes,0
corner,0,N,days,0,days,0,happens,0,this,0,Basildon,1
Rhodes,0,N,this,0,this,0,This,0,week,0,Bond,1
made,1,V,week,0,week,0,furthered,1,and,0,consequence,0
another,0,DT,and,0,and,0,his,0,we,0,capital,0
fine,1,AJ,we,0,we,0,long-term,0,should,0,inaccessible,0
save,0,N,should,0,should,0,ambition,1,have,0,has,0
hurtling,0,V,have,0,have,0,to,0,done,0,inhabitants,0
to,0,PR,done,0,done,0,rule,0,a+lot,0,erected,0
his,0,DP,a+lot,0,a+lot,0,a,0,better,0,miniature,1
right,0,N,better,0,better,0,large,0,The,0,court,0
to,0,TO,The,0,The,0,south,0,user,0,furnished,0
deflect,0,V,user,0,user,0,Slav,0,tells,0,Victorian,0
away,0,AV,tells,0,tells,0,kingdom,0,the,0,palace,0
Dixon,0,N,the,0,the,0,when,0,analyst,0,FISA,0
rising,1,AJ,analyst,0,analyst,0,the,0,what,0,relatively,0
shot,1,N,what,0,what,0,Ottoman,0,the,0,unimportant,0
We,0,PN,the,0,the,0,Empire,0,problems,0,organised,0
trained,0,V,problems,0,problems,0,finally,0,are,0,European,0
on,0,PR,are,0,are,0,collapsed,0,and,0,championships,0
an,0,AT,and,0,and,0,In,0,the,0,participated,0
artificial,0,AJ,the,0,the,0,fact,0,analyst,0,running,0
pitch,0,N,analyst,0,analyst,0,anti-racism,0,decides,0,Olympic,0
for,0,PR,decides,0,decides,0,and,0,at+least,0,regattas,0
two,0,CR,at+least,0,at+least,0,anti-sexism,0,in,0,spite,1
days,0,N,in,0,in,0,seem,0,broad,0,gift,1
this,1,DT,broad,0,broad,0,to,0,terms,0,sport,0
week,0,N,terms,0,terms,0,come,1,what,0,anxious,0
and,0,CJ,what,0,what,0,naturally,1,the,0,abuse,1
we,0,PN,the,0,the,0,to,0,user,0,status,0
should,0,V,user,0,user,0,the,0,requires,0,President,0
have,0,V,requires,0,requires,0,Ahlbergs,0,Second,0,went,0
done,0,V,Second,0,Second,0,EACH,0,it,0,rowing,0
a+lot,0,AV,it,0,it,0,new,0,would,0,event,0
better,0,AV,would,0,would,0,indignity,0,consolidate,0,invited,0
The,0,AT,consolidate,0,consolidate,0,in,0,the,0,village,0
user,0,N,the,0,the,0,the,0,image,0,fantastic,1
tells,0,V,image,1,image,1,heap,0,and,0,institution,1
the,0,AT,and,0,and,0,visited,1,essence,1,make,0
analyst,0,N,essence,0,essence,1,on,0,of,0,people,0
what,0,DT,of,0,of,0,Welsh,0,the,0,happier,0
the,0,AT,the,0,the,0,rugby,0,Intifada,0,Employment,0
problems,0,N,Intifada,0,Intifada,0,seems,0,as,0,agriculture,0
are,0,V,as,0,as,0,worse,0,a,0,main,0
and,0,CJ,a,0,a,0,than,0,constructive,0,rural,0
the,0,AT,constructive,0,constructive,0,the,0,not,0,industry,0
analyst,0,N,not,0,not,0,last,0,a,0,fell,0
decides,0,V,a,0,a,0,What,0,destructive,0,million,0
at+least,0,AV,destructive,0,destructive,0,of,0,force,0,Sixties,0
in,1,PR,force,0,force,0,this,0,Entire,0,under,0
broad,1,AJ,Entire,0,Entire,0,thirst,1,departments,0,now,0
terms,0,N,departments,0,departments,0,that,0,can,0,teams,0
what,0,DT,can,0,can,0,can,0,be,0,won,0
the,0,AT,be,0,be,0,be,0,set+up,0,taken,0
user,0,N,set+up,0,set+up,0,satisfied,1,in,0,League,0
requires,0,V,in,0,in,0,by,0,health,0,leadership,0
Second,0,OR,health,0,health,0,an,0,foreign,0,Dr,0
it,0,PN,foreign,0,foreign,0,unquenching,0,affairs,0,Runcie,0
would,0,V,affairs,0,affairs,0,drink,0,agriculture,0,ideas,0
consolidate,1,V,agriculture,0,agriculture,0,The,0,trade,0,limited,0
the,0,AT,trade,0,trade,0,nearest+to,0,finance,0,primacy,0
image,1,N,finance,0,finance,0,being,0,education,0,recognising,0
and,0,CJ,education,0,education,0,quenching,0,justice,0,Pope,0
essence,1,N,justice,0,justice,0,is,0,religion,0,central,1
of,1,PR,religion,0,religion,0,the,0,information,0,figure,0
the,0,AT,information,0,information,0,white,0,and,0,Christian,0
Intifada,0,N,and,0,and,0,beer,0,social,0,Church,0
as,0,PR,social,0,social,0,of,0,welfare,0,exercise,0
a,0,AT,welfare,0,welfare,0,Berlin,0,Wriggling,0,primacy,0
constructive,0,AJ,Wriggling,0,Wriggling,0,IN,0,across,0,sake,1
not,0,XX,across,0,across,0,THE,0,country,0,unity,0
a,0,AT,country,0,country,0,small,0,on,0,mission,0
destructive,0,AJ,on,0,on,0,Devon,0,the,0,rejected,0
force,1,N,the,0,the,0,town,0,D216,0,insufficient,0
Entire,0,AJ,D216,0,D216,0,of,0,to,0,Pope,0
departments,0,N,to,0,to,0,South,0,Port-d'Envaux,0,Stack,0
can,0,V,Port-d'Envaux,0,Port-d'Envaux,0,Molton,0,you,0,emissions,0
be,0,V,you,0,you,0,Julie,0,come,0,PCBs,0
set+up,1,V + AV,come,0,come,0,Widlake,0,to,0,below,0
in,1,PR,to,0,to,0,is,0,two,0,American,0
health,0,N,two,0,two,0,waiting,0,more,0,standard,0
foreign,0,AJ,more,0,more,0,with,0,chateaux,0,breathing,0
affairs,0,N,chateaux,0,chateaux,0,anticipation,1,18th-century,0,air,0
agriculture,0,N,18th-century,0,18th-century,0,for,0,Panloy,0,times,0
trade,0,N,Panloy,0,Panloy,0,Friday,0,flaking,0,lower,0
finance,0,V,flaking,0,flaking,0,20,0,romantically,0,British,0
education,0,N,romantically,0,romantically,0,October,0,away,0,equivalent,0
justice,0,N,away,0,away,0,His,0,on,0,sales,0
religion,0,N,on,0,on,0,successful,0,its,0,combine,0
information,0,N,its,0,its,0,bid,0,hillock,0,items,0
and,0,CJ,hillock,0,hillock,0,was,0,overlooking,0,charm,0
social,0,AJ,overlooking,0,overlooking,0,for,0,a,0,accessible,0
welfare,0,N,a,0,a,0,"Â£190,000",0,bend,0,prices,0
Wriggling,2,V,bend,0,bend,0,although,0,in,0,rare,1
across,0,PR,in,0,in,0,he,0,the,0,treasures,0
country,0,N,the,0,the,0,had,0,Charente,0,aimed,0
on,0,PR,Charente,0,Charente,0,made,0,and,0,big-time,1
the,0,AT,and,0,and,0,a,0,almost,0,collectors,0
D216,0,UN,almost,0,almost,0,higher,0,next,0,thirst,0
to,0,PR,next,0,next,0,prior,0,door,0,Precisely,0
Port-d'Envaux,0,N,door,0,door,0,offer,0,the,0,door,0
you,0,PN,the,0,the,0,which,0,much,0,restaurant,0
come,0,V,much,0,much,0,had,0,older,0,called,0
to,0,PR,older,0,older,0,been,0,moated,0,Great,0
two,0,CR,moated,0,moated,0,turned+down,0,Crazannes,0,House,0
more,0,DT,Crazannes,0,Crazannes,0,In,0,half-smothered,0,Scott,0
chateaux,0,N,half-smothered,0,half-smothered,0,Britain,0,in,0,venture,0
18th-century,0,AJ,in,0,in,0,with,0,amazing,0,unlikely,0
Panloy,0,N,amazing,0,amazing,0,the,0,flamboyant,0,field,0
flaking,0,V,flamboyant,0,flamboyant,0,main,0,Gothic,0,design,0
romantically,0,AV,Gothic,0,Gothic,0,exception,0,carving,0,Battersea,0
away,1,AV,carving,0,carving,0,of,0,The,0,wheeled,1
on,0,PR,The,0,The,0,Blackpool,0,core,0,famous,0
its,0,DP,core,1,core,0,not,0,of,0,knighted,0
hillock,0,N,of,0,of,0,forgetting,0,the,0,architect,0
overlooking,0,V,the,0,the,0,the,0,problem,0,London,0
a,0,AT,problem,0,problem,0,single-deckers,0,is,0,Power,0
bend,0,N,is,0,is,0,of,0,simple,0,Company,0
in,0,PR,simple,0,simple,0,the,0,the,0,make,0
the,0,AT,the,0,the,0,Isle,0,National,0,acceptable,1
Charente,0,N,National,0,National,0,of,0,was,0,coal-fired,1
and,0,CJ,was,0,was,0,Man,0,invited,0,monster,1
almost,0,AV,invited,0,invited,0,and,0,to,0,power+station,0
next,1,OR,to,0,to,0,Llandudno,0,New,0,residents,0
door,1,N,New,0,New,0,trams,0,York,0,Chelsea,0
the,0,AT,York,0,York,0,had,0,only,0,Westminster,0
much,0,AV,only,0,only,0,been,0,last,0,taking,0
older,0,AJ,last,0,last,0,largely,0,November,0,strong,0
moated,0,AJ,November,0,November,0,relegated,1,and,0,exception,0
Crazannes,0,N,and,0,and,0,to,0,the,0,Chinese,0
half-smothered,1,N,the,0,the,0,the,0,Kirov,0,press,0
in,1,PR,Kirov,0,Kirov,0,history,0,is,0,statements,0
amazing,0,AJ,is,0,is,0,books,1,planning,0,asserting,0
flamboyant,0,AJ,planning,0,planning,0,The,0,to,0,Hong,0
Gothic,0,AJ,to,0,to,0,Slingos,0,tour,0,Kong,0
carving,0,N,tour,0,tour,0,have,0,this,0,entirely,0
The,0,AT,this,0,this,0,their,0,summer,0,business,0
core,1,N,summer,0,summer,0,own,0,The,0,China,0
of,0,PR,The,0,The,0,vegetable,0,market,0,Britain,0
the,0,AT,market,0,market,0,garden,0,price-earnings,0,discussed,0
problem,0,N,price-earnings,0,price-earnings,0,chickens,0,multiple,0,formally,0
is,0,V,multiple,0,multiple,0,ducks,0,was,0,informally,0
simple,0,AJ,was,0,was,0,sheep,0,16,0,international,0
the,0,AT,16,0,16,0,and,0,last,0,forum,0
National,0,AJ,last,0,last,0,cows,0,night,0,Mrs,0
was,0,V,night,0,night,0,Scott,0,but,0,Bujok,0
invited,1,V,but,0,but,0,was,0,it,0,argued,0
to,0,PR,it,0,it,0,so,0,would,0,Act,0
New,0,N,would,0,would,0,pleased,0,drop,0,designed,0
York,0,N,drop,0,drop,0,with,0,below,0,secure,0
only,0,AV,below,0,below,0,the,0,14,0,interests,0
last,0,OR,14,0,14,0,style,0,if,0,community,0
November,0,N,if,0,if,0,he,0,that,0,large,1
and,0,CJ,that,0,that,0,had,0,increase,0,statutory,0
the,0,AT,increase,0,increase,0,evolved,0,in,0,nuisances,0
Kirov,0,N,in,0,in,0,at,0,earnings,0,exist,0
is,0,V,earnings,0,earnings,0,Battersea,0,really,0,finds,0
planning,1,V,really,0,really,0,a,0,happens,0,needs,0
to,0,TO,happens,0,happens,0,treatment,0,This,0,business,0
