sentence_id,context,DEL,split,examples,10_fold
a2d-fragment05_6,Where is the Wagon Train that seemed permanently to be circling its wagons waiting for a drunken pioneer wife to have twins in the last of them,FALSE,test,,
a2d-fragment05_7,The TV western seemed to fade into the sunset some time in the mid-1970s victim of a narcissistic age that preferred to look at prosperous smart-alecky or violent images of itself Dallas Cheers Miami Vice,TRUE,test,,
a2d-fragment05_8,It was a time when children were encouraged to fantasize about machines and outer space rather+than marvel at the open spaces where the deer and buffalo roamed,FALSE,test,,
a2d-fragment05_9,Now however it seems the wheel has turned full circle,TRUE,test,,
a2d-fragment05_10,The western is being revived reinterpreted for the 1990s,FALSE,test,,
a2d-fragment05_11,One of the most successful Hollywood TV producers David Jacobs the creator of Dallas believes the western also fell victim to late 1960s iconoclasm,FALSE,test,,
a2d-fragment05_12,The John Wayne stereotype was rejected along+with his conservative values he said,FALSE,test,,
a2d-fragment05_13,A series of spoof or obsessively realistic 1960s westerns Cat Balou Butch Cassidy and the Sundance Kid Soldier Blue The Wild Bunch stripped the mask from the Lone Ranger face,TRUE,test,,
a2d-fragment05_14,The legend could not be taken seriously any+longer in what had been admittedly a threadbare form,FALSE,test,,
a2d-fragment05_15,Howard Rosenberg TV critic of the Los Angeles Times said Just look at the re-runs of the old western series,FALSE,test,,
a2d-fragment05_16,You had heroes scotch-taped to their horses and lightly sprinkled with dust,FALSE,test,,
a2d-fragment05_17,You ca n't get away with that any+more,FALSE,test,,
a2d-fragment05_18,John Mantley producer of Gunsmoke for CBS for 11 years says elements of the old story began to fall apart,FALSE,test,,
a2d-fragment05_19,We all read Bury My Heart at Wounded Knee,FALSE,test,,
a2d-fragment05_20,We knew that the US Government had signed 453 treaties with the Indians and broken every one,FALSE,test,,
a2d-fragment05_21,A part of the myth just did n't work after that,FALSE,test,,
a2d-fragment05_22,At their peak in the mid-60s there were 39 western series on the three American TV networks almost two a day on each channel,FALSE,test,,
a2d-fragment05_23,In the US weekly audience ratings in 1965 there were three westerns in the top five and seven in the top 10,FALSE,test,,
a2d-fragment05_24,By the mid-80s they had all gone the way of the buffalo extinct save+for preservation in the national park of permanent re-runs,TRUE,test,,
a2d-fragment05_25,Gene Autry the first TV cowboy now 82 says westerns dominated the early days of TV partly because they had lively cheaply produced visuals but mainly because early TV was starved of feature+films by the studios,FALSE,test,,
a2d-fragment05_26,Westerns were a handy substitute,FALSE,test,,
a2d-fragment05_27,There are encouraging signs however that the TV western is struggling back into the saddle,TRUE,test,,
a2d-fragment05_28,Paradise launched on CBS last season and shown on BBC1 this summer was the first new western serial for a decade,FALSE,test,,
a2d-fragment05_29,It was the only new drama series in US network TV to be allowed a second series this year despite a relatively lowly 49th ranking in the ratings,FALSE,train,example,
a2d-fragment05_30,Its creator and executive producer is perhaps surprisingly David Jacobs,FALSE,test,,
a2d-fragment05_31,Why did he follow J R Ewing the epitome of 1980s TV with a western about a gunfighter turned foster father,FALSE,test,,
a2d-fragment05_32,I believed the genre was still an important and powerful one,FALSE,test,,
a2d-fragment05_33,It 's something I 've always had an affection for,FALSE,test,,
a2d-fragment05_34,I found it was possible with Paradise to talk about individual and personal responsibility something which if set in a contemporary context would have had a preachy feel about it,FALSE,test,,
a2d-fragment05_35,Lonesome Dove a five-part story of a Texas-to-Montana cattle drive also shown on CBS last year was the best-watched TV mini-series of any kind in America for five years,FALSE,test,,
a2d-fragment05_36,It won substantial critical acclaim and will show in Britain next year,FALSE,test,,
a2d-fragment05_37,The 1989-90 season which started this month brought another new prime-time western series ABC Young Riders which tells the story of the Pony Express,FALSE,test,,
a2d-fragment05_38,It also says a lot about modern American TV,FALSE,test,,
a2d-fragment05_39,Because the networks believe westerns appeal mainly to middle-aged men Young Riders has a cast of five pouting young male actors in an attempt to make a western with good demographics,FALSE,test,,
a2d-fragment05_40,The effect is rather like an extended advertisement for Marlboro Lights,TRUE,test,,
a2d-fragment05_41,Westerns are no+longer a cheap option,FALSE,train,,6
a2d-fragment05_42,The classic western TV series were filmed in back-lots or in the semi-desert 20 miles from Los Angeles,FALSE,test,,
a2d-fragment05_43,Modern audiences no+longer accept plastic bushes and the southern Californian suburban sprawl means the production companies have to take their horses and cows to locations far away in Arizona or Montana,FALSE,train,,10
a2d-fragment05_44,David Jacobs also points+out that the cost of hiring a stage-coach is now prohibitive,FALSE,test,,
a2d-fragment05_45,At one time there were dozens of companies which specialised in renting+out western paraphernalia,FALSE,test,,
a2d-fragment05_46,Now there are maybe two,FALSE,train,,10
a2d-fragment05_47,The cost has gone through the barn roof,TRUE,test,,
a2d-fragment05_48,And actors can no+longer ride,FALSE,test,,
a2d-fragment05_49,They have to be sent to cowboy school,FALSE,test,,
a2d-fragment05_50,Westerns by their nature demand more time on location,FALSE,test,,
a2d-fragment05_51,As a result Mr Jacobs says it cost nearly as much to make an episode of Paradise with relatively unknown actors as an episode of Dallas with its big stars,FALSE,test,,
a2d-fragment05_52,Will the western ride again,TRUE,test,,
a2d-fragment05_53,John Mantley is cautious,FALSE,test,,
a2d-fragment05_54,Westerns have a gladiatorial timeless quality,TRUE,test,,
a2d-fragment05_55,On the other hand you have a whole generation of TV watchers that does n't really know the rules,FALSE,test,,
a2d-fragment05_56,A western is like a Japanese Noh play,FALSE,test,,
a2d-fragment05_57,It is a stylised drama with understated dialogue that depends on recognition of key+words and concepts,FALSE,test,,
a2d-fragment05_58,Many of the young people today have n't the first idea of what 's going+on,FALSE,test,,
a2d-fragment05_59,In the inert 1950s the western represented a troubled adventurous American past,FALSE,test,,
a2d-fragment05_60,In the anxious and eventful late 1980s and 1990s they may come to represent like All Creatures Great and Small in Britain a less confusing past with simpler deeper values,FALSE,test,,
a2d-fragment05_61,Maybe,FALSE,test,,
a2d-fragment05_62,On the other hand The Young Riders came 51st in the ratings in its first week trailing far far behind all the modern myths about modern times such+as The Cosby Show Roseanne Golden Girls Cheers and Matlock,TRUE,test,,
a2d-fragment05_63,It is premature then to say that the western has galloped back to centre screen,TRUE,test,,
a2d-fragment05_1,But there is a puff of dust on the horizon,TRUE,test,,
a31-fragment03_2,Law Always take along a friend to sue Litigation can pay+off even in the unlikeliest circumstances,FALSE,test,,
a31-fragment03_3,Stephen Gold explains,FALSE,test,,
a31-fragment03_4,By STEPHEN GOLD,FALSE,train,,4
a31-fragment03_5,WHEN things go wrong you can sue more often than you may think,FALSE,test,,
a31-fragment03_6,Money may not have changed hands,FALSE,test,,
a31-fragment03_7,Someone may have even done you a favour,FALSE,test,,
a31-fragment03_8,It does n't matter,FALSE,test,,
a31-fragment03_9,As+long+as you can show that they owed you a legal duty to be careful and have been negligent damages could come your way,FALSE,test,,
a31-fragment03_10,There are a number of points to bear in mind,FALSE,test,,
a31-fragment03_11,Take+up references before giving credit lending money letting+in tenants taking+on staff,FALSE,test,,
a31-fragment03_12,Ask banks building+societies former landlords present and past employers,FALSE,test,,
a31-fragment03_13,If you rely to your detriment on a misleading reference which was given negligently you should be able to sue the referee,FALSE,test,,
a31-fragment03_14,The subject of a bad reference can sue the referee for libel but has to show the referee was up+to no good spite ill-will or some improper motive will do,FALSE,test,,
a31-fragment03_15,Take along a prosperous adviser on all shopping sprees demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out+of business and the goods fall to pieces,FALSE,test,,
a31-fragment03_16,A 26-year-old woman accountant who knew nothing about the mechanical side of vehicles asked her more knowledgeable friend to find a car for her,FALSE,test,,
a31-fragment03_17,She stipulated that it must never have been involved in an accident,FALSE,test,,
a31-fragment03_18,The friend found one at a garage,FALSE,test,,
a31-fragment03_19,Although he failed to check it had been accident-free he assured the lady that this was the case,FALSE,test,,
a31-fragment03_20,She bought it,TRUE,test,,
a31-fragment03_21,It had been in an accident and it was worthless,FALSE,test,,
